Time(Sec)	X_ref_pos(i)	X_enc_pos(i)	X_pos_err(i)	X_vel_ff(f)	X_vel_fbf(f)	X_ref_acc(f)	X_command(f)	X_curr_abs(f)
6.03125	0	-18	18	0	2125.64	0	-7.05119	0.0142692
6.0375	0	-22	22	0	-1973.02	0	-6.409	0.166966
6.04375	0	-19	19	0	672.254	0	-6.79601	0.0299888
6.05	0	-22	22	0	2118.88	0	-6.93944	0.0563992
6.05625	0	-22	22	0	-356.985	0	-6.57635	0.00234445
6.0625	0	-23	23	0	-1136.15	0	-6.43748	0.0805457
6.06875	0	-24	24	0	2065.61	0	-6.82694	0.0474157
6.075	0	-23	23	0	189.303	0	-6.57425	0.0580181
6.08125	0	-24	24	0	863.866	0	-6.63309	0.0935328
6.0875	0	-27	27	0	-3279.66	0	-6.01113	0.0608031
6.09375	0	-24	24	0	-473.596	0	-6.40821	0.127168
6.1	0	-25	25	0	751.834	0	-6.55212	0.0252887
6.10625	0	-26	26	0	-3002.51	0	-5.99778	0.0520636
6.1125	0	-21	21	0	1239.13	0	-6.61424	0.0484775
6.11875	0	-26	26	0	-351.772	0	-6.29706	0.0520636
6.125	0	-21	21	0	-176.328	0	-6.36061	0.191409
6.13125	0	-24	24	0	1460.65	0	-6.52351	0.0252887
6.1375	0	-23	23	0	539.705	0	-6.39321	0.0101781
6.14375	0	-23	23	0	-205.736	0	-6.26425	0.0608031
6.15	0	-24	24	0	1401.92	0	-6.4466	0.143533
6.15625	0	-26	26	0	268.141	0	-6.24129	0.0474157
6.1625	0	-22	22	0	2404.36	0	-6.55003	0.0505491
6.16875	0	-25	25	0	-1988.27	0	-5.92179	0.12722
6.175	0	-23	23	0	-742.272	0	-6.07583	0.0873698
6.18125	0	-22	22	0	3159.98	0	-6.5794	0.0606467
6.1875	0	-26	26	0	-2509.61	0	-5.75337	0.00471262
6.19375	0	-22	22	0	-123.142	0	-6.10426	0.047155
6.2	0	-25	25	0	293.285	0	-6.09557	0.043777
6.20625	0	-23	23	0	-527.436	0	-5.97441	0.107321
6.2125	0	-22	22	0	865.87	0	-6.17097	0.0812591
6.21875	0	-24	24	0	-1395.37	0	-5.81794	0.0274124
6.225	0	-21	21	0	-379.455	0	-5.97073	0.0666533
6.23125	0	-22	22	0	-1965.47	0	-5.7323	0.143533
6.2375	0	-25	25	0	721.598	0	-6.00791	0.0689333
6.24375	0	-22	22	0	-1288.27	0	-5.77891	0.0807543
6.25	0	-23	23	0	794.101	0	-6.02569	0.0335751
6.25625	0	-23	23	0	2901.1	0	-6.27119	0.0148783
6.2625	0	-25	25	0	1890.19	0	-6.08773	0.0582266
6.26875	0	-27	27	0	358.794	0	-5.7999	0.122119
6.275	0	-24	24	0	243.182	0	-5.81749	0.0576695
6.28125	0	-21	21	0	329.638	0	-5.86068	0.043777
6.2875	0	-24	24	0	-2900.1	0	-5.35692	0.0273081
6.29375	0	-21	21	0	416.414	0	-5.82559	0.01467
6.3	0	-23	23	0	3401.99	0	-6.13705	0.0889366
6.30625	0	-24	24	0	-2840.7	0	-5.29253	0.0582266
6.3125	0	-21	21	0	1807.17	0	-5.93919	0.00147507
6.31875	0	-24	24	0	-372.231	0	-5.57769	0.022712
6.325	0	-21	21	0	289.702	0	-5.68088	0.0335751
6.33125	0	-21	21	0	-452.609	0	-5.56672	0.0843406
6.3375	0	-22	22	0	1207.94	0	-5.74786	0.0206926
6.34375	0	-23	23	0	-1258.93	0	-5.38804	0.0227642
6.35	0	-22	22	0	595.406	0	-5.6252	0.043777
6.35625	0	-24	24	0	-2325.11	0	-5.19069	0.0843406
6.3625	0	-20	20	0	2781.04	0	-5.90962	0.0272043
6.36875	0	-26	26	0	-247.683	0	-5.38794	0.0474676
6.375	0	-22	22	0	595.442	0	-5.53036	0.000673596
6.38125	0	-22	22	0	-1404.73	0	-5.26521	0.117523
6.3875	0	-23	23	0	580.038	0	-5.481	0.097624
6.39375	0	-24	24	0	-3137.4	0	-4.94425	0.0470508
6.4	0	-20	20	0	1882.58	0	-5.65438	0.00871553
6.40625	0	-24	24	0	-1388.88	0	-5.12412	0.043777
6.4125	0	-21	21	0	423.356	0	-5.39123	0.0205883
6.41875	0	-22	22	0	995.156	0	-5.43383	0.129745
6.425	0	-22	22	0	319.843	0	-5.2995	0.0577216
6.43125	0	-21	21	0	-1049.31	0	-5.13047	0.0206926
6.4375	0	-23	23	0	-802.928	0	-5.10918	0.0411484
6.44375	0	-19	19	0	997.988	0	-5.37905	0.0411484
6.45	0	-21	21	0	-252.41	0	-5.17353	0.0689854
6.45625	0	-22	22	0	-3201.32	0	-4.75546	0.0318
6.4625	0	-20	20	0	732.331	0	-5.28284	0.0565559
6.46875	0	-22	22	0	782.071	0	-5.22748	0.0254809
6.475	0	-21	21	0	-1344.54	0	-4.94176	0.0520636
6.48125	0	-20	20	0	388.244	0	-5.17581	0.0329143
6.4875	0	-21	21	0	874.238	0	-5.18036	0.0195787
6.49375	0	-20	20	0	-1721.29	0	-4.83879	0.0873698
6.5	0	-20	20	0	2676.01	0	-5.41642	0.0766111
6.50625	0	-20	20	0	-1068.39	0	-4.884	0.0134157
6.5125	0	-19	19	0	-708.494	0	-4.92599	0.0381712
6.51875	0	-20	20	0	1208.72	0	-5.13866	0.0873698
6.525	0	-21	21	0	-331.698	0	-4.91775	0.0320085
6.53125	0	-19	19	0	2227.23	0	-5.25696	0.0720669
6.5375	0	-22	22	0	197.87	0	-4.92335	0.0935328
6.54375	0	-20	20	0	-2031.93	0	-4.64013	0.0100739
6.55	0	-20	20	0	952.45	0	-5.01546	0.127168
6.55625	0	-21	21	0	-1613.94	0	-4.631	0.0160805
6.5625	0	-20	20	0	-1475.07	0	-4.65622	0.0689856
6.56875	0	-21	21	0	411.577	0	-4.86921	0.0256892
6.575	0	-20	20	0	-335.926	0	-4.76057	0.0423145
6.58125	0	-20	20	0	-633.978	0	-4.70924	0.00178754
6.5875	0	-21	21	0	242.406	0	-4.78002	0.0050251
6.59375	0	-19	19	680.728	-1050.04	450000	-4.52962	0.0577216
6.6	23	-18	41	7700.73	1963.52	1.62E+06	-3.66569	0.00829889
6.60625	110	-11	121	20930.7	2750.83	2.70E+06	-0.936774	0.0101781
6.6125	305	11	294	42575.7	6530.09	3.87E+06	3.67769	0.0163412
6.61875	653	59	594	69305.7	13948.1	4.95E+06	10.1158	0.084876
6.625	1198	-919	2117	105576	192921	6.12E+06	12.6387	0.00704479
6.63125	1983	-112	2095	145806	159234	7.20E+06	18.969	0.641106
6.6375	3052	911	2141	196701	206346	8.37E+06	22.2686	0.893521
6.64375	4450	2289	2161	250431	265583	9.45E+06	23.8032	0.650195
6.65	6220	4033	2187	315951	295014	1.06E+07	31.2082	1.11489
6.65625	8405	6263	2142	383181	368665	1.17E+07	31.8196	1.12999
6.6625	11051	8935	2116	463326	439295	1.29E+07	35.1689	1.29204
6.66875	14201	12159	2042	544056	553851	1.40E+07	31.725	0.994135
6.675	17899	15907	1992	637722	623847	1.43E+07	36.3441	1.12908
6.68125	22150	20256	1894	720108	771438	1.32E+07	29.1979	1.50474
6.6875	26916	25164	1752	802021	867003	1.21E+07	27.5946	1.7969
6.69375	32151	31741	410	870178	1.35E+06	1.05E+07	-54.976	9.06112
6.7	37789	37156	633	930388	933948	8.18E+06	27.0666	1.86487
6.70625	43745	42983	762	972436	971383	6.02E+06	29.4779	1.61604
6.7125	49929	49223	706	1.00E+06	1.06E+06	3.67E+06	22.0689	1.29386
6.71875	56254	55726	528	1.02E+06	1.03E+06	1.50E+06	25.3941	0.382069
6.725	62631	62452	179	1.02E+06	1.11E+06	-847125	12.5312	0.616168
6.73125	68973	69149	-176	1.01E+06	1.04E+06	-3.02E+06	15.8222	0.194557
6.7375	75191	75755	-564	979850	1.06E+06	-5.37E+06	4.47203	0.190169
6.74375	81196	82086	-890	940534	962708	-7.55E+06	8.49568	0.0358803
6.75	86900	88079	-1179	883114	901326	-9.94E+06	5.01511	0.00600345
6.75625	92213	93636	-1423	816831	886714	-1.17E+07	-5.25988	0.00131901
6.7625	97067	97769	-702	736686	790799	-1.29E+07	2.63889	0.0299262
6.76875	101417	102642	-1225	655956	685702	-1.40E+07	-0.374397	0.0344655
6.775	105220	106810	-1590	562290	642075	-1.43E+07	-11.821	0.0598664
6.78125	108468	110188	-1720	479904	523875	-1.32E+07	-9.48809	0.00903293
6.7875	111202	112880	-1678	397990	385095	-1.21E+07	-3.28434	0.0298221
6.79375	113467	114965	-1498	329153	320509	-1.10E+07	-3.12621	0.00981394
6.8	115306	116565	-1259	261922	215158	-9.80E+06	3.05394	0.00178754
6.80625	116763	117770	-1007	206644	160370	-8.72E+06	4.5064	0.0128949
6.8125	117883	118661	-778	154111	128294	-7.54E+06	3.12563	0.0017354
6.81875	118710	119251	-541	112409	77598.3	-6.45E+06	6.22981	0.0634518
6.825	119288	119667	-379	74597.2	53848.4	-5.27E+06	5.35354	0.039326
6.83125	119662	119893	-231	46502.2	22591.2	-4.18E+06	6.98761	0.0374421
6.8375	119875	119973	-98	23460.5	5139	-3.00E+06	7.39587	0.0896699
6.84375	119972	119976	-4	9047.09	-1953.58	-1.90E+06	7.25188	0.0469151
6.85	119999	119974	25	947.078	-342.49	-681469	6.12137	0.088067
6.85625	120000	119970	30	0	1358.29	0	5.83721	0.0629312
6.8625	120000	119970	30	0	84.4842	0	6.02889	0.0565601
6.86875	120000	119971	29	0	534.521	0	5.98137	0.0576014
6.875	120000	119970	30	0	598.766	0	6.01959	0.0860157
6.88125	120000	119969	31	0	98.829	0	6.12691	0.0599589
6.8875	120000	119970	30	0	-525.319	0	6.22548	0.0861925
6.89375	120000	119969	31	0	282.796	0	6.15889	0.0327418
6.9	120000	119971	29	0	-160.813	0	6.23431	0.0751164
6.90625	120000	119971	29	0	70.6718	0	6.21321	0.0861925
6.9125	120000	119971	29	0	44.8234	0	6.25749	0.0848703
6.91875	120000	119972	28	0	-146.281	0	6.29872	0.0399507
6.925	120000	119971	29	0	-540.213	0	6.39339	0.0904605
6.93125	120000	119972	28	0	146.854	0	6.31973	0.0600217
6.9375	120000	119972	28	0	-600.678	0	6.43862	0.052797
6.94375	120000	119972	28	0	522.852	0	6.33301	0.0799208
6.95	120000	119971	29	0	-1671.3	0	6.65447	0.0379675
6.95625	120000	119973	27	0	-821.158	0	6.53794	0.0745279
6.9625	120000	119973	27	0	-283.253	0	6.48713	0.0798008
6.96875	120000	119973	27	0	-616.83	0	6.55424	0.0629312
6.975	120000	119973	27	0	-936.807	0	6.6393	0.0925951
6.98125	120000	119974	26	0	25.3369	0	6.52803	0.0339962
6.9875	120000	119974	26	0	963.691	0	6.43858	0.0465822
6.99375	120000	119974	26	0	967.469	0	6.45165	0.0799208
7	120000	119973	27	0	198.561	0	6.59687	0.0479564
7.00625	120000	119977	23	0	1713.06	0	6.37186	0.0457491
7.0125	120000	119974	26	0	335.438	0	6.62326	0.0672149
7.01875	120000	119976	24	0	1559.18	0	6.4406	0.105238
7.025	120000	119974	26	0	-633.468	0	6.79552	0.0469151
7.03125	120000	119976	24	0	1429.78	0	6.53008	0.0990183
7.0375	120000	119976	24	0	1786.59	0	6.4921	0.0711814
7.04375	120000	119975	25	0	334.846	0	6.72421	0.0676314
7.05	120000	119977	23	0	1126.51	0	6.62017	0.051022
7.05625	120000	119975	25	0	1458.3	0	6.6272	0.116169
7.0625	120000	119976	24	0	-500.017	0	6.89548	0.051022
7.06875	120000	119977	23	0	681.043	0	6.76295	0.0676314
7.075	120000	119977	23	0	157.75	0	6.84405	0.0877907
7.08125	120000	119976	24	0	797.071	0	6.80032	0.086953
7.0875	120000	119976	24	0	1033.11	0	6.80305	0.0426314
7.09375	120000	119977	23	0	-513.821	0	7.00005	0.0751164
7.1	120000	119976	24	0	-83.1236	0	6.98272	0.0733414
7.10625	120000	119977	23	0	-948.149	0	7.10501	0.066434
7.1125	120000	119977	23	0	-164.41	0	7.02664	0.112551
7.11875	120000	119977	23	0	110.761	0	7.02483	0.0742156
7.125	120000	119976	24	0	500.061	0	7.00117	0.0542282
7.13125	120000	119977	23	0	-456.227	0	7.14318	0.0738669
7.1375	120000	119979	21	0	-658.875	0	7.15486	0.0833509
7.14375	120000	119977	23	0	491.151	0	7.05918	0.106279
7.15	120000	119977	23	0	-812.534	0	7.2497	0.0929801
7.15625	120000	119978	22	0	-1537.87	0	7.35546	0.0779424
7.1625	120000	119977	23	0	-128.848	0	7.20087	0.063717
7.16875	120000	119978	22	0	-961.629	0	7.32139	0.0416943
7.175	120000	119979	21	0	2283.37	0	6.90164	0.131352
7.18125	120000	119977	23	0	-869.286	0	7.37611	0.0760899
7.1875	120000	119978	22	0	-886.74	0	7.39	0.052797
7.19375	120000	119978	22	0	609.68	0	7.20658	0.169266
7.2	120000	119979	21	0	88.5063	0	7.28629	0.0745279
7.20625	120000	119979	21	0	-1244.07	0	7.48174	0.0469151
7.2125	120000	119978	22	0	-989.182	0	7.47855	0.0733414
7.21875	120000	119980	20	0	-882.36	0	7.46724	0.100429
7.225	120000	119979	21	0	696.752	0	7.29101	0.0833509
7.23125	120000	119979	21	0	-1794.03	0	7.63405	0.0650391
7.2375	120000	119980	20	0	1498.06	0	7.20751	0.056732
7.24375	120000	119979	21	0	-170.321	0	7.46259	0.117038
7.25	120000	119979	21	0	-578.262	0	7.55303	0.0565601
7.25625	120000	119980	20	0	-292.554	0	7.50097	0.122368
7.2625	120000	119980	20	0	384.921	0	7.43971	0.0219309
7.26875	120000	119980	20	0	-677.334	0	7.5973	0.0655393
7.275	120000	119980	20	0	-430.297	0	7.57613	0.101547
7.28125	120000	119981	19	0	315.389	0	7.50275	0.0645706
7.2875	120000	119982	18	0	34.4838	0	7.53815	0.041377
7.29375	120000	119982	18	0	-238.578	0	7.58859	0.0565601
7.3	120000	119980	20	0	-406.763	0	7.65793	0.0682562
7.30625	120000	119982	18	0	-1919.49	0	7.85103	0.0600217
7.3125	120000	119982	18	0	1838.14	0	7.36218	0.051022
7.31875	120000	119984	16	0	-206.287	0	7.64076	0.153562
7.325	120000	119983	17	0	2763.82	0	7.27355	0.0542282
7.33125	120000	119983	17	0	-1444.93	0	7.8551	0.0800612
7.3375	120000	119985	15	0	295.563	0	7.59749	0.159345
7.34375	120000	119984	16	0	10.1845	0	7.68167	0.0860157
7.35	120000	119985	15	0	-736.714	0	7.78088	0.0877907
7.35625	120000	119985	15	0	1207.79	0	7.54161	0.12394
7.3625	120000	119984	16	0	-1320.88	0	7.90383	0.0965301
7.36875	120000	119986	14	0	569.031	0	7.64372	0.128807
7.375	120000	119986	14	0	170.402	0	7.70164	0.0339962
7.38125	120000	119986	14	0	604.257	0	7.6681	0.122232
7.3875	120000	119987	13	0	-783.36	0	7.84913	0.097196
7.39375	120000	119987	13	0	-879.237	0	7.87628	0.045593
7.4	120000	119988	12	0	-1208.95	0	7.92369	0.0825699
7.40625	120000	119988	12	0	-281.527	0	7.79859	0.122368
7.4125	120000	119987	13	0	72.7348	0	7.79239	0.135636
7.41875	120000	119988	12	0	-120.123	0	7.81903	0.0872701
7.425	120000	119989	11	0	1044.75	0	7.66209	0.0965349
7.43125	120000	119988	12	0	35.3423	0	7.81693	0.116169
7.4375	120000	119986	14	0	-405.371	0	7.91467	0.105238
7.44375	120000	119987	13	0	302.575	0	7.81421	0.122368
7.45	120000	119989	11	0	-161.011	0	7.87395	0.124564
7.45625	120000	119991	9	0	-499.893	0	7.88725	0.0561909
7.4625	120000	119990	10	0	21.073	0	7.84983	0.0634518
7.46875	120000	119991	9	0	1802.11	0	7.62467	0.101475
7.475	120000	119989	11	0	142.434	0	7.86811	0.115648
7.48125	120000	119989	11	0	-1026.93	0	8.03345	0.0800612
7.4875	120000	119989	11	0	-1357.41	0	8.07904	0.0957491
7.49375	120000	119991	9	0	1630.33	0	7.66758	0.0850265
7.5	120000	119991	9	0	-681.75	0	7.99988	0.0915538
7.50625	120000	119992	8	0	559.278	0	7.8174	0.0798008
7.5125	120000	119991	9	0	-318.066	0	7.97221	0.106279
7.51875	120000	119993	7	0	28.1791	0	7.91077	0.158419
7.525	120000	119993	7	0	2107.62	0	7.63747	0.0738669
7.53125	120000	119993	7	0	126.058	0	7.90852	0.161224
7.5375	120000	119990	10	0	2707.64	0	7.61114	0.0965349
7.54375	120000	119994	6	0	881.051	0	7.80507	0.0848703
7.55	120000	119993	7	0	-489.836	0	8.01152	0.142127
7.55625	120000	119993	7	0	-1037.62	0	8.09109	0.0925951
7.5625	120000	119993	7	0	-488.335	0	8.02895	0.151308
7.56875	120000	119993	7	0	-262.513	0	8.01452	0.135636
7.575	120000	119994	6	0	17.656	0	7.96452	0.0592407
7.58125	120000	119994	6	0	442.443	0	7.91618	0.107429
7.5875	120000	119994	6	0	663.374	0	7.8964	0.0990183
7.59375	120000	119994	6	0	1192.79	0	7.82348	0.0833509
7.6	120000	119995	5	0	247.376	0	7.94655	0.0779424
7.60625	120000	119996	4	0	36.9607	0	7.96663	0.051022
7.6125	120000	119995	5	0	738.98	0	7.891	0.063717
7.61875	120000	119996	4	0	626.252	0	7.90286	0.146811
7.625	120000	119996	4	0	-698.917	0	8.07082	0.109938
7.63125	120000	119996	4	0	340.757	0	7.94823	0.150959
7.6375	120000	119997	3	0	-599.988	0	8.06095	0.130097
7.64375	120000	119996	4	0	-383.883	0	8.05057	0.0629312
7.65	120000	119997	3	0	-471.738	0	8.04414	0.0745279
7.65625	120000	119996	4	0	570.543	0	7.9309	0.0896699
7.6625	120000	119997	3	0	-20.2009	0	7.99924	0.0932404
7.66875	120000	119997	3	0	-571.595	0	8.07637	0.129686
7.675	120000	119997	3	0	661.595	0	7.91692	0.0833509
7.68125	120000	119997	3	0	-504.217	0	8.0619	0.04831
7.6875	120000	119997	3	0	-784.836	0	8.10679	0.0798008
7.69375	120000	119995	5	0	-1468.29	0	8.23103	0.0957491
7.7	120000	119998	2	0	2085.89	0	7.70208	0.126308
7.70625	120000	119998	2	0	-159.742	0	8.03098	0.115737
7.7125	120000	119998	2	0	-367.804	0	8.06069	0.107169
7.71875	120000	119998	2	0	-780.048	0	8.11694	0.144511
7.725	120000	119999	1	0	1401.69	0	7.80568	0.100845
7.73125	120000	119999	1	0	1316.6	0	7.82675	0.141855
7.7375	120000	119995	5	0	411.771	0	7.99712	0.101547
7.74375	120000	120000	0	0	1635.64	0	7.76408	0.119932
7.75	120000	119999	1	0	-41.318	0	8.01901	0.0465822
7.75625	120000	120000	0	0	142.388	0	7.96445	0.100845
7.7625	120000	119999	1	0	191.683	0	7.98674	0.0672149
7.76875	120000	119999	1	0	-1594.73	0	8.22991	0.0775005
7.775	120000	120000	0	0	707.458	0	7.88409	0.116169
7.78125	120000	119999	1	0	-1061.12	0	8.1665	0.0965301
7.7875	120000	120001	-1	0	-173.779	0	8.00738	0.136265
7.79375	120000	120000	0	0	666.418	0	7.90222	0.136421
7.8	120000	119999	1	0	-1705.75	0	8.2475	0.0634518
7.80625	120000	120000	0	0	763.253	0	7.88504	0.0522764
7.8125	120000	119999	1	0	-441.522	0	8.07757	0.102849
7.81875	120000	120002	-2	0	-309.827	0	8.02396	0.0638731
7.825	120000	120001	-1	0	-221.539	0	8.014	0.0676314
7.83125	120000	120001	-1	0	59.8667	0	7.98714	0.106279
7.8375	120000	120002	-2	0	-277.491	0	8.01242	0.0957491
7.84375	120000	120001	-1	0	-275.352	0	8.02515	0.0263708
7.85	120000	120001	-1	0	-702.415	0	8.0836	0.0592407
7.85625	119998	120002	-4	-1265.73	-162.889	-630000	7.78248	0.11251
7.8625	119968	119998	-30	-9455.73	-3338.52	-1.80E+06	6.75574	0.105238
7.86875	119866	119989	-123	-23765.7	-3769.8	-2.88E+06	3.70428	0.0431521
7.875	119649	119968	-319	-46580.7	-3955.31	-4.05E+06	-1.82008	0.0187142
7.88125	119273	119914	-641	-74390.7	-15064.4	-5.13E+06	-8.16148	0.0309676
7.8875	118693	120778	-2085	-111831	-104216	-6.30E+06	-18.7417	0.508879
7.89375	117865	120000	-2135	-153141	-142814	-7.38E+06	-20.0486	0.356994
7.9	116746	118900	-2154	-205206	-192195	-8.55E+06	-22.7608	0.596314
7.90625	115292	117431	-2139	-260016	-268903	-9.63E+06	-21.7923	0.666895
7.9125	113459	115530	-2071	-326706	-314425	-1.08E+07	-25.6561	0.618461
7.91875	111202	113181	-1979	-395016	-394428	-1.19E+07	-25.0433	0.563459
7.925	108479	110370	-1891	-476331	-465437	-1.31E+07	-27.8137	0.933094
7.93125	105244	107013	-1769	-558141	-547923	-1.41E+07	-28.0005	0.721611
7.9375	101456	103130	-1674	-651904	-625709	-1.41E+07	-31.1003	0.858036
7.94375	97120	98650	-1530	-733206	-751741	-1.31E+07	-25.0492	0.637674
7.95	92276	93642	-1366	-813946	-810790	-1.19E+07	-27.6359	0.418883
7.95625	86971	88110	-1139	-880433	-950992	-1.02E+07	-17.0957	0.867291
7.9625	81276	81457	-181	-938299	-856068	-7.82E+06	-28.189	0.452045
7.96875	75278	75648	-370	-978181	-940622	-5.65E+06	-24.3781	0.422027
7.975	69065	69465	-400	-1.01E+06	-979262	-3.31E+06	-23.386	0.197125
7.98125	62726	62960	-234	-1.02E+06	-1.08E+06	-1.14E+06	-10.3876	0.385185
7.9875	56348	56338	10	-1.02E+06	-1.04E+06	1.21E+06	-12.5456	0.0474886
7.99375	50020	49654	366	-1.00E+06	-1.09E+06	3.38E+06	0.08395	0.117664
8	43831	43136	695	-974206	-999014	5.74E+06	-3.94551	0.0149872
8.00625	37868	36813	1055	-932707	-977926	7.92E+06	3	0.0050251
8.0125	32221	30899	1322	-872893	-892111	1.03E+07	3.48507	0.0100425
8.01875	26977	25442	1535	-804996	-834558	1.19E+07	8.72958	0.052979
8.025	22201	20524	1677	-723681	-2.93E+06	1.31E+07	292.997	15.8997
8.03125	17936	17375	561	-641871	-727431	1.41E+07	6.56748	0.0608031
8.0375	14223	13318	905	-548107	-574489	1.41E+07	5.63128	0.170275
8.04375	11060	9854	1206	-466805	-476878	1.31E+07	7.55128	0.104254
8.05	8404	7096	1308	-386066	-384076	1.19E+07	7.48148	0.0802797
8.05625	6210	4949	1261	-318313	-287211	1.08E+07	4.22492	0.0253297
8.0625	4436	3350	1086	-252257	-236737	9.62E+06	5.42241	0.0134205
8.06875	3035	2198	837	-198065	-166508	8.53E+06	1.63668	0.000673596
8.075	1965	1406	559	-146708	-101801	7.36E+06	-2.36176	0.00965776
8.08125	1181	853	328	-106093	-73280.9	6.27E+06	-2.42125	0.00714883
8.0875	638	515	123	-69460.3	-41478.6	5.09E+06	-3.67861	0.0206926
8.09375	294	337	-43	-42456.1	-21574.9	4.00E+06	-4.289	0.0582266
8.1	102	257	-155	-20600	-6711.64	2.81E+06	-4.48931	0.0196308
8.10625	19	249	-230	-7288.68	1181.98	1.71E+06	-4.65172	0.0411484
8.1125	0	253	-253	-412.806	-2265.94	483735	-3.64835	0.0175637
8.11875	0	251	-251	0	959.557	0	-4.21938	0.00767418
8.125	0	250	-250	0	-700.154	0	-4.2299	0.0990347
8.13125	0	250	-250	0	1070.68	0	-4.71784	0.0318
8.1375	0	248	-248	0	-1050.25	0	-4.65035	0.00596696
8.14375	0	248	-248	0	-211.651	0	-5.02168	0.00182378
8.15	0	246	-246	0	115.927	0	-5.28594	0.0643894
8.15625	0	244	-244	0	-1455.4	0	-5.29397	0.0102507
8.1625	0	244	-244	0	757.964	0	-5.83339	0.00871553
8.16875	0	240	-240	0	-1661.41	0	-5.71543	0.124139
8.175	0	237	-237	0	-999.002	0	-5.99621	0.111917
8.18125	0	232	-232	0	-1934.8	0	-6.05588	0.0257416
8.1875	0	228	-228	0	-110.697	0	-6.46717	0.102621
8.19375	0	218	-218	0	-2524.2	0	-6.25676	0.087318
8.2	0	201	-201	0	-3176.87	0	-6.19171	0.122119
8.20625	0	196	-196	0	-902.83	0	-6.65904	0.137927
8.2125	0	186	-186	0	-2609.79	0	-6.52105	0.149644
8.21875	0	175	-175	0	-496.566	0	-6.85717	0.0256892
8.225	0	166	-166	0	-2860.96	0	-6.63257	0.0413048
8.23125	0	159	-159	0	-3596.49	0	-6.62478	0.133331
8.2375	0	149	-149	0	-2870.05	0	-6.75344	0.0329139
8.24375	0	138	-138	0	-2895.08	0	-6.79063	0.0807543
8.25	0	124	-124	0	-2109.32	0	-6.86761	0.0608031
8.25625	0	113	-113	0	-2822.19	0	-6.785	0.0250802
8.2625	0	101	-101	0	-2664.8	0	-6.78562	0.0505491
8.26875	0	90	-90	0	1088.45	0	-7.24701	0.129745
8.275	0	84	-84	0	-1972.66	0	-6.87615	0.117419
8.28125	0	76	-76	0	-51.6051	0	-7.13801	0.0935328
8.2875	0	71	-71	0	-1927.79	0	-6.9173	0.0474154
8.29375	0	67	-67	0	-699.411	0	-7.10506	0.0148785
8.3	0	59	-59	0	972.167	0	-7.29797	0.0290514
8.30625	0	52	-52	0	-1311.6	0	-6.97726	0.0164971
8.3125	0	47	-47	0	-794.996	0	-7.06355	0.0577216
8.31875	0	40	-40	0	-912.429	0	-6.98511	0.0745913
8.325	0	40	-40	0	490.219	0	-7.23813	0.0273081
8.33125	0	34	-34	0	1112.93	0	-7.27784	0.108836
8.3375	0	31	-31	0	-600.256	0	-7.05893	0.0258455
8.34375	0	31	-31	0	-3326.03	0	-6.74407	0.068777
8.35	0	27	-27	0	-1719.42	0	-6.93502	0.00380699
8.35625	0	24	-24	0	-356.775	0	-7.09975	0.0935328
8.3625	0	23	-23	0	541.481	0	-7.22793	0.0719105
8.36875	0	20	-20	0	-972.352	0	-7.03631	0.101158
8.375	0	17	-17	0	-2320.41	0	-6.8447	0.0397381
8.38125	0	15	-15	0	-892.169	0	-7.0364	0.0745913
8.3875	0	13	-13	0	-2602.11	0	-6.79918	0.204641
8.39375	0	12	-12	0	-2378.22	0	-6.83648	0.101158
8.4	0	10	-10	0	-1642.32	0	-6.90567	0.0351419
8.40625	0	7	-7	0	-2313.06	0	-6.80574	0.066914
8.4125	0	8	-8	0	-1743.1	0	-6.91451	0.0250802
8.41875	0	3	-3	0	40.0794	0	-7.07136	0.0320085
8.425	0	1	-1	0	-198.313	0	-7.03141	0.0319565
8.43125	0	1	-1	0	-1264.21	0	-6.91304	0.0689856
8.4375	0	-3	3	0	238.182	0	-7.04962	0.0889366
8.44375	0	-3	3	0	-457.211	0	-6.95679	0.0689856
8.45	0	-5	5	0	-1136.94	0	-6.86315	0.0193702
8.45625	0	-6	6	0	-2516.08	0	-6.64755	0.0888323
8.4625	0	-8	8	0	-3452.6	0	-6.49465	0.211256
8.46875	0	-10	10	0	-21.9349	0	-6.92596	0.102621
8.475	0	-10	10	0	-1133.25	0	-6.76599	0.277866
8.48125	0	-11	11	0	-161.888	0	-6.88038	0.172572
8.4875	0	-16	16	0	-1592.3	0	-6.59807	0.107321
8.49375	0	-16	16	0	-679.121	0	-6.72042	0.0350377
8.5	0	-18	18	0	-767.045	0	-6.67855	0.00709669
8.50625	0	-20	20	0	-3554.11	0	-6.26818	0.0945425
8.5125	0	-19	19	0	451.668	0	-6.79716	0.0628226
8.51875	0	-22	22	0	-1780.37	0	-6.45421	0.0254809
8.525	0	-22	22	0	-1712.24	0	-6.42643	0.0889366
8.53125	0	-23	23	0	-54.2978	0	-6.6268	0.107321
8.5375	0	-24	24	0	-1348.76	0	-6.41791	0.0413048
8.54375	0	-25	25	0	-1102.75	0	-6.42724	0.0606467
8.55	0	-24	24	0	-798.606	0	-6.45571	0.150044
8.55625	0	-25	25	0	-2038.95	0	-6.24086	0.101158
8.5625	0	-24	24	0	1241.46	0	-6.6519	0.0482689
8.56875	0	-25	25	0	1818.28	0	-6.6978	0.0113442
8.575	0	-27	27	0	497.611	0	-6.47311	0.0689854
